"2020-04-17 (금)","석식","['제육불고기비빔밥', '미역된장국', '메추리알볼어묵조림', '김말이떡강정', '양파초간장절임', '깍두기', '요구르트']"
"2020-04-18 (토)","조식","['*주말 조식은 운영되지 않습니다.']"
"2020-04-18 (토)","중식","['쌀밥', '우동장국', '돈까스*돈S', '시즈닝감자', '오리엔탈콘샐러드', '깍두기', '요구르트']"
"2020-04-18 (토)","석식","['쌀밥', '홍합무국', '닭갈비볶음', '갈비만두*초간장', '미역줄기볶음', '깍두기', '요구르트']"
"2020-04-19 (일)","조식","['*주말 조식은 운영되지 않습니다.']"
"2020-04-19 (일)","중식","['쌀밥', '유부김치국', '채소카레소스', '케이준치킨샐러드', '무말랭이무침', '깍두기', '요구르트']"
"2020-04-19 (일)","석식","['쌀밥', '사골떡국', '모듬장조림', '콩나물잡채', '오징어젓무침', '깍두기', '요구르트']"
"2020-04-20 (월)","조식","['']"
"2020-04-20 (월)","중식","['']"
"2020-04-20 (월)","석식","['']"
"2020-04-21 (화)","조식","['']"
"2020-04-21 (화)","중식","['']"
"2020-04-21 (화)","석식","['']"
"2020-04-22 (수)","조식","['']"
"2020-04-22 (수)","중식","['']"
"2020-04-22 (수)","석식","['']"
"2020-04-23 (목)","조식","['']"
"2020-04-23 (목)","중식","['']"
"2020-04-23 (목)","석식","['']"
"2020-04-24 (금)","조식","['']"
"2020-04-24 (금)","중식","['']"
"2020-04-24 (금)","석식","['']"
"2020-04-25 (토)","조식","['']"
"2020-04-25 (토)","중식","['']"
"2020-04-25 (토)","석식","['']"
"2020-04-26 (일)","조식","['']"
"2020-04-26 (일)","중식","['']"
"2020-04-26 (일)","석식","['']"
"2020-04-27 (월)","조식","['']"
"2020-04-27 (월)","중식","['']"
"2020-04-27 (월)","석식","['']"
"2020-04-28 (화)","조식","['']"
"2020-04-28 (화)","중식","['']"
"2020-04-28 (화)","석식","['']"
"2020-04-29 (수)","조식","['']"
"2020-04-29 (수)","중식","['']"
"2020-04-29 (수)","석식","['']"
"2020-04-30 (목)","조식","['']"
"2020-04-30 (목)","중식","['']"
"2020-04-30 (목)","석식","['']"
"2020-05-01 (금)","조식","['']"
"2020-05-01 (금)","중식","['']"
"2020-05-01 (금)","석식","['']"
"2020-05-02 (토)","조식","['']"
"2020-05-02 (토)","중식","['']"
"2020-05-02 (토)","석식","['']"
"2020-05-03 (일)","조식","['']"
"2020-05-03 (일)","중식","['']"
"2020-05-03 (일)","석식","['']"
"2020-05-04 (월)","조식","['']"
"2020-05-04 (월)","중식","['']"
"2020-05-04 (월)","석식","['']"
"2020-05-05 (화)","조식","['']"
"2020-05-05 (화)","중식","['']"
"2020-05-05 (화)","석식","['']"
"2020-05-06 (수)","조식","['']"
"2020-05-06 (수)","중식","['']"
"2020-05-06 (수)","석식","['']"
"2020-05-07 (목)","조식","['']"
"2020-05-07 (목)","중식","['']"
"2020-05-07 (목)","석식","['']"
"2020-05-08 (금)","조식","['']"
"2020-05-08 (금)","중식","['']"
"2020-05-08 (금)","석식","['']"
"2020-05-09 (토)","조식","['']"
"2020-05-09 (토)","중식","['']"
"2020-05-09 (토)","석식","['']"
"2020-05-10 (일)","조식","['']"
"2020-05-10 (일)","중식","['']"
"2020-05-10 (일)","석식","['']"
"2020-05-11 (월)","조식","['']"
"2020-05-11 (월)","중식","['']"
"2020-05-11 (월)","석식","['']"
"2020-05-12 (화)","조식","['']"
"2020-05-12 (화)","중식","['']"
"2020-05-12 (화)","석식","['']"
"2020-05-13 (수)","조식","['']"
"2020-05-13 (수)","중식","['']"
"2020-05-13 (수)","석식","['']"
"2020-05-14 (목)","조식","['']"
"2020-05-14 (목)","중식","['']"
"2020-05-14 (목)","석식","['']"
"2020-05-15 (금)","조식","['']"
"2020-05-15 (금)","중식","['']"
"2020-05-15 (금)","석식","['']"
"2020-05-16 (토)","조식","['']"
"2020-05-16 (토)","중식","['']"
"2020-05-16 (토)","석식","['']"
"2020-05-17 (일)","조식","['']"
"2020-05-17 (일)","중식","['']"
"2020-05-17 (일)","석식","['']"
"2020-05-18 (월)","조식","['']"
"2020-05-18 (월)","중식","['']"
"2020-05-18 (월)","석식","['']"
"2020-05-19 (화)","조식","['']"
"2020-05-19 (화)","중식","['']"
"2020-05-19 (화)","석식","['']"
"2020-05-20 (수)","조식","['']"
"2020-05-20 (수)","중식","['']"
"2020-05-20 (수)","석식","['']"
"2020-05-21 (목)","조식","['']"
"2020-05-21 (목)","중식","['']"
"2020-05-21 (목)","석식","['']"
"2020-05-22 (금)","조식","['']"
"2020-05-22 (금)","중식","['']"
"2020-05-22 (금)","석식","['']"
